r,rw,rx,rwc,rwx,rwxc,category,family,label
196,276,86,54,4,0,Ransomware,UpdateRecords.html,Ransomware
313,410,103,71,9,0,Ransomware,FormAttachment.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttachment.html,Ransomware
199,281,87,53,4,0,Ransomware,FormAttachment.html,Ransomware
316,404,104,71,14,0,Ransomware,FormAttachment.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttachment.html,Ransomware
198,278,87,54,4,0,Ransomware,FormAttachment.html,Ransomware
313,409,103,71,9,0,Ransomware,UpdateForm.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm.html,Ransomware
199,278,87,53,4,0,Ransomware,UpdateForm.html,Ransomware
313,395,103,71,14,0,Ransomware,UpdateForm245.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm245.html,Ransomware
196,287,86,54,4,0,Ransomware,UpdateForm245.html,Ransomware
313,415,103,71,9,0,Ransomware,Attachment402.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment402.html,Ransomware
199,279,87,53,4,0,Ransomware,Attachment402.html,Ransomware
313,402,103,71,14,0,Ransomware,UpdateInformation.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateInformation.html,Ransomware
196,283,86,54,4,0,Ransomware,UpdateInformation.html,Ransomware
313,404,103,71,9,0,Ransomware,FormUpdate.html,Ransomware
13,10,4,5,3,0,Ransomware,FormUpdate.html,Ransomware
196,275,86,54,4,0,Ransomware,FormUpdate.html,Ransomware
313,395,103,71,14,0,Ransomware,FormAttachment.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttachment.html,Ransomware
196,278,86,54,4,0,Ransomware,FormAttachment.html,Ransomware
313,410,103,71,9,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
196,282,86,54,4,0,Ransomware,Attachment.html,Ransomware
313,395,103,71,14,0,Ransomware,UpdateForm854.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm854.html,Ransomware
196,275,86,54,4,0,Ransomware,UpdateForm854.html,Ransomware
313,402,103,71,9,0,Ransomware,FormAttached.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttached.html,Ransomware
199,270,87,53,4,0,Ransomware,FormAttached.html,Ransomware
316,399,104,71,14,0,Ransomware,UpdateInformation.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateInformation.html,Ransomware
198,281,87,54,4,0,Ransomware,UpdateInformation.html,Ransomware
313,397,103,71,9,0,Ransomware,Update-Form552.html,Ransomware
13,10,4,5,3,0,Ransomware,Update-Form552.html,Ransomware
196,271,86,54,4,0,Ransomware,Update-Form552.html,Ransomware
313,415,103,71,14,0,Ransomware,UpdateForm.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm.html,Ransomware
196,280,86,54,4,0,Ransomware,UpdateForm.html,Ransomware
316,404,104,71,9,0,Ransomware,UpdateForm.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm.html,Ransomware
198,286,87,54,4,0,Ransomware,UpdateForm.html,Ransomware
313,396,103,71,14,0,Ransomware,FormUpdate.html,Ransomware
13,10,4,5,3,0,Ransomware,FormUpdate.html,Ransomware
199,280,87,53,4,0,Ransomware,FormUpdate.html,Ransomware
313,400,103,71,9,0,Ransomware,AttachedForm735.html,Ransomware
13,10,4,5,3,0,Ransomware,AttachedForm735.html,Ransomware
196,284,86,54,4,0,Ransomware,AttachedForm735.html,Ransomware
316,399,104,71,14,0,Ransomware,UpdateRecords.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateRecords.html,Ransomware
198,279,87,54,4,0,Ransomware,UpdateRecords.html,Ransomware
313,393,103,71,9,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
199,279,87,53,4,0,Ransomware,Attachment.html,Ransomware
316,396,104,71,14,0,Ransomware,AttachedForm629.html,Ransomware
13,10,4,5,3,0,Ransomware,AttachedForm629.html,Ransomware
198,278,87,54,4,0,Ransomware,AttachedForm629.html,Ransomware
313,393,103,71,9,0,Ransomware,FormAttached.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttached.html,Ransomware
199,277,87,53,4,0,Ransomware,FormAttached.html,Ransomware
313,403,103,71,14,0,Ransomware,FormAttached.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttached.html,Ransomware
196,276,86,54,4,0,Ransomware,FormAttached.html,Ransomware
316,404,104,71,9,0,Ransomware,UpdateRecords.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateRecords.html,Ransomware
198,285,87,54,4,0,Ransomware,UpdateRecords.html,Ransomware
313,417,103,71,14,0,Ransomware,UpdateInformation.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateInformation.html,Ransomware
199,282,87,53,4,0,Ransomware,UpdateInformation.html,Ransomware
313,413,103,71,9,0,Ransomware,UpdateInformation.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateInformation.html,Ransomware
196,280,86,54,4,0,Ransomware,UpdateInformation.html,Ransomware
313,421,103,71,14,0,Ransomware,PP-Form430.html,Ransomware
13,10,4,5,3,0,Ransomware,PP-Form430.html,Ransomware
196,275,86,54,4,0,Ransomware,PP-Form430.html,Ransomware
313,395,103,71,9,0,Ransomware,AttachedForm682.html,Ransomware
13,10,4,5,3,0,Ransomware,AttachedForm682.html,Ransomware
196,280,86,54,4,0,Ransomware,AttachedForm682.html,Ransomware
313,407,103,71,14,0,Ransomware,UpdateForm352.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm352.html,Ransomware
196,275,86,54,4,0,Ransomware,UpdateForm352.html,Ransomware
313,401,103,71,9,0,Ransomware,UpdateNow.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateNow.html,Ransomware
196,278,86,54,4,0,Ransomware,UpdateNow.html,Ransomware
313,408,103,71,14,0,Ransomware,UpdateForm646.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm646.html,Ransomware
196,279,86,54,4,0,Ransomware,UpdateForm646.html,Ransomware
313,409,103,71,9,0,Ransomware,UpdateInformation.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateInformation.html,Ransomware
199,277,87,53,4,0,Ransomware,UpdateInformation.html,Ransomware
313,406,103,71,14,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
196,282,86,54,4,0,Ransomware,Attachment.html,Ransomware
313,401,103,71,9,0,Ransomware,FormUpdate.html,Ransomware
13,10,4,5,3,0,Ransomware,FormUpdate.html,Ransomware
196,284,86,54,4,0,Ransomware,FormUpdate.html,Ransomware
316,400,104,70,14,0,Ransomware,UpdateNow.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateNow.html,Ransomware
201,285,88,53,4,0,Ransomware,UpdateNow.html,Ransomware
313,394,103,71,9,0,Ransomware,Attachment713.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment713.html,Ransomware
196,285,86,54,4,0,Ransomware,Attachment713.html,Ransomware
313,399,103,71,14,0,Ransomware,UpdateNow.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateNow.html,Ransomware
199,272,87,53,4,0,Ransomware,UpdateNow.html,Ransomware
313,394,103,71,9,0,Ransomware,Update883.html,Ransomware
13,10,4,5,3,0,Ransomware,Update883.html,Ransomware
199,278,87,53,4,0,Ransomware,Update883.html,Ransomware
313,399,103,71,14,0,Ransomware,UpdateForm886.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm886.html,Ransomware
199,281,87,53,4,0,Ransomware,UpdateForm886.html,Ransomware
313,401,103,71,9,0,Ransomware,Form503.html,Ransomware
13,10,4,5,3,0,Ransomware,Form503.html,Ransomware
199,279,87,53,4,0,Ransomware,Form503.html,Ransomware
313,399,103,70,14,0,Ransomware,PP-Form334.html,Ransomware
13,10,4,5,3,0,Ransomware,PP-Form334.html,Ransomware
196,286,86,54,4,0,Ransomware,PP-Form334.html,Ransomware
313,394,103,71,9,0,Ransomware,FORM.html,Ransomware
13,10,4,5,3,0,Ransomware,FORM.html,Ransomware
199,280,87,53,4,0,Ransomware,FORM.html,Ransomware
313,401,103,71,14,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
196,280,86,54,4,0,Ransomware,Attachment.html,Ransomware
313,402,103,70,9,0,Ransomware,FormAttached.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttached.html,Ransomware
199,285,87,53,4,0,Ransomware,FormAttached.html,Ransomware
313,402,103,71,14,0,Ransomware,FormAttachment.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttachment.html,Ransomware
196,280,86,54,4,0,Ransomware,FormAttachment.html,Ransomware
313,409,103,71,9,0,Ransomware,Update442.html,Ransomware
13,10,4,5,3,0,Ransomware,Update442.html,Ransomware
199,273,87,53,4,0,Ransomware,Update442.html,Ransomware
313,408,103,71,14,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
196,277,86,54,4,0,Ransomware,Attachment.html,Ransomware
313,395,103,71,9,0,Ransomware,Update-Form663.html,Ransomware
13,10,4,5,3,0,Ransomware,Update-Form663.html,Ransomware
196,280,86,54,4,0,Ransomware,Update-Form663.html,Ransomware
313,417,103,71,14,0,Ransomware,UpdateInformation.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateInformation.html,Ransomware
196,265,86,54,4,0,Ransomware,UpdateInformation.html,Ransomware
313,419,103,71,9,0,Ransomware,UpdateForm840.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm840.html,Ransomware
196,286,86,54,4,0,Ransomware,UpdateForm840.html,Ransomware
316,397,104,71,14,0,Ransomware,UpdateNow.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateNow.html,Ransomware
198,281,87,54,4,0,Ransomware,UpdateNow.html,Ransomware
316,426,104,71,9,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
198,289,87,54,4,0,Ransomware,Attachment.html,Ransomware
313,395,103,71,14,0,Ransomware,AttachedForm505.html,Ransomware
13,10,4,5,3,0,Ransomware,AttachedForm505.html,Ransomware
199,282,87,53,4,0,Ransomware,AttachedForm505.html,Ransomware
313,394,103,71,9,0,Ransomware,PP-Form171.html,Ransomware
13,10,4,5,3,0,Ransomware,PP-Form171.html,Ransomware
196,274,86,54,4,0,Ransomware,PP-Form171.html,Ransomware
316,404,104,71,14,0,Ransomware,UpdateForm.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm.html,Ransomware
198,287,87,54,4,0,Ransomware,UpdateForm.html,Ransomware
313,415,103,71,9,0,Ransomware,FormAttachment.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttachment.html,Ransomware
199,267,87,53,4,0,Ransomware,FormAttachment.html,Ransomware
313,414,103,71,14,0,Ransomware,UpdateInformation.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateInformation.html,Ransomware
196,277,86,54,4,0,Ransomware,UpdateInformation.html,Ransomware
316,414,104,71,9,0,Ransomware,UpdateRecords.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateRecords.html,Ransomware
201,278,88,53,4,0,Ransomware,UpdateRecords.html,Ransomware
316,409,104,71,14,0,Ransomware,UpdateForm.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm.html,Ransomware
201,276,88,53,4,0,Ransomware,UpdateForm.html,Ransomware
316,398,104,71,9,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
201,280,88,53,4,0,Ransomware,Attachment.html,Ransomware
313,409,103,71,14,0,Ransomware,Form399.html,Ransomware
13,10,4,5,3,0,Ransomware,Form399.html,Ransomware
196,276,86,54,4,0,Ransomware,Form399.html,Ransomware
313,405,103,71,9,0,Ransomware,Update296.html,Ransomware
13,10,4,5,3,0,Ransomware,Update296.html,Ransomware
199,278,87,53,4,0,Ransomware,Update296.html,Ransomware
313,403,103,71,14,0,Ransomware,UpdateNow.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateNow.html,Ransomware
196,273,86,54,4,0,Ransomware,UpdateNow.html,Ransomware
313,395,103,71,9,0,Ransomware,Attached.html,Ransomware
13,10,4,5,3,0,Ransomware,Attached.html,Ransomware
196,274,86,54,4,0,Ransomware,Attached.html,Ransomware
313,402,103,71,14,0,Ransomware,Update-Form662.html,Ransomware
13,10,4,5,3,0,Ransomware,Update-Form662.html,Ransomware
199,280,87,53,4,0,Ransomware,Update-Form662.html,Ransomware
313,405,103,71,9,0,Ransomware,UpdateRecords.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateRecords.html,Ransomware
199,269,87,53,4,0,Ransomware,UpdateRecords.html,Ransomware
313,410,103,71,14,0,Ransomware,UpdateInformation.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateInformation.html,Ransomware
196,272,86,54,4,0,Ransomware,UpdateInformation.html,Ransomware
313,395,103,71,9,0,Ransomware,UpdateForm822.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm822.html,Ransomware
196,277,86,54,4,0,Ransomware,UpdateForm822.html,Ransomware
313,410,103,71,14,0,Ransomware,UpdateForm366.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm366.html,Ransomware
196,280,86,54,4,0,Ransomware,UpdateForm366.html,Ransomware
313,408,103,71,9,0,Ransomware,PP-Form874.html,Ransomware
13,10,4,5,3,0,Ransomware,PP-Form874.html,Ransomware
196,275,86,54,4,0,Ransomware,PP-Form874.html,Ransomware
313,410,103,71,14,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
196,278,86,54,4,0,Ransomware,Attachment.html,Ransomware
313,412,103,71,9,0,Ransomware,UpdateRecords.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateRecords.html,Ransomware
199,271,87,53,4,0,Ransomware,UpdateRecords.html,Ransomware
313,397,103,71,14,0,Ransomware,AttachedForm873.html,Ransomware
13,10,4,5,3,0,Ransomware,AttachedForm873.html,Ransomware
199,279,87,53,4,0,Ransomware,AttachedForm873.html,Ransomware
313,409,103,71,9,0,Ransomware,Update351.html,Ransomware
13,10,4,5,3,0,Ransomware,Update351.html,Ransomware
196,277,86,54,4,0,Ransomware,Update351.html,Ransomware
313,400,103,71,14,0,Ransomware,FormAttached.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttached.html,Ransomware
196,284,86,54,4,0,Ransomware,FormAttached.html,Ransomware
316,429,104,71,9,0,Ransomware,FormAttachment.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttachment.html,Ransomware
201,285,88,53,4,0,Ransomware,FormAttachment.html,Ransomware
313,403,103,71,14,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
199,280,87,53,4,0,Ransomware,Attachment.html,Ransomware
313,412,103,71,9,0,Ransomware,UpdateForm971.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm971.html,Ransomware
199,273,87,53,4,0,Ransomware,UpdateForm971.html,Ransomware
313,401,103,71,14,0,Ransomware,UpdateNow.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateNow.html,Ransomware
199,274,87,53,4,0,Ransomware,UpdateNow.html,Ransomware
313,408,103,71,9,0,Ransomware,UpdateForm.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm.html,Ransomware
196,274,86,54,4,0,Ransomware,UpdateForm.html,Ransomware
316,405,104,71,14,0,Ransomware,UpdateRecords.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateRecords.html,Ransomware
198,263,87,54,4,0,Ransomware,UpdateRecords.html,Ransomware
313,395,103,71,9,0,Ransomware,Update325.html,Ransomware
13,10,4,5,3,0,Ransomware,Update325.html,Ransomware
199,271,87,53,4,0,Ransomware,Update325.html,Ransomware
313,403,103,71,14,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
196,281,86,54,4,0,Ransomware,Attachment.html,Ransomware
313,407,103,71,9,0,Ransomware,Attached.html,Ransomware
13,10,4,5,3,0,Ransomware,Attached.html,Ransomware
196,277,86,54,4,0,Ransomware,Attached.html,Ransomware
313,406,103,71,14,0,Ransomware,FormAttachment.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttachment.html,Ransomware
196,278,86,54,4,0,Ransomware,FormAttachment.html,Ransomware
313,400,103,71,9,0,Ransomware,UpdateForm535.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm535.html,Ransomware
199,282,87,53,4,0,Ransomware,UpdateForm535.html,Ransomware
313,406,103,71,14,0,Ransomware,FormUpdate.html,Ransomware
13,10,4,5,3,0,Ransomware,FormUpdate.html,Ransomware
199,275,87,53,4,0,Ransomware,FormUpdate.html,Ransomware
313,400,103,71,9,0,Ransomware,UpdateInformation.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateInformation.html,Ransomware
199,273,87,53,4,0,Ransomware,UpdateInformation.html,Ransomware
313,408,103,71,14,0,Ransomware,UpdateRecords.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateRecords.html,Ransomware
196,280,86,54,4,0,Ransomware,UpdateRecords.html,Ransomware
313,400,103,71,9,0,Ransomware,UpdateForm101.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm101.html,Ransomware
199,272,87,53,4,0,Ransomware,UpdateForm101.html,Ransomware
313,393,103,71,14,0,Ransomware,UpdateForm.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm.html,Ransomware
196,281,86,54,4,0,Ransomware,UpdateForm.html,Ransomware
313,399,103,71,9,0,Ransomware,UpdateForm.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm.html,Ransomware
196,283,86,54,4,0,Ransomware,UpdateForm.html,Ransomware
316,411,104,71,14,0,Ransomware,UpdateForm.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm.html,Ransomware
198,281,87,54,4,0,Ransomware,UpdateForm.html,Ransomware
313,409,103,71,9,0,Ransomware,FormUpdate.html,Ransomware
13,10,4,5,3,0,Ransomware,FormUpdate.html,Ransomware
199,272,87,53,4,0,Ransomware,FormUpdate.html,Ransomware
316,406,104,71,14,0,Ransomware,UpdateNow.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateNow.html,Ransomware
198,276,87,54,4,0,Ransomware,UpdateNow.html,Ransomware
313,398,103,71,9,0,Ransomware,Attachment481.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment481.html,Ransomware
199,273,87,53,4,0,Ransomware,Attachment481.html,Ransomware
313,407,103,71,14,0,Ransomware,FormAttached.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttached.html,Ransomware
196,280,86,54,4,0,Ransomware,FormAttached.html,Ransomware
313,396,103,71,9,0,Ransomware,PP-Form445.html,Ransomware
13,10,4,5,3,0,Ransomware,PP-Form445.html,Ransomware
196,284,86,54,4,0,Ransomware,PP-Form445.html,Ransomware
313,421,103,71,14,0,Ransomware,Attachment123.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment123.html,Ransomware
196,281,86,54,4,0,Ransomware,Attachment123.html,Ransomware
313,397,103,71,9,0,Ransomware,UpdateInformation.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateInformation.html,Ransomware
196,274,86,54,4,0,Ransomware,UpdateInformation.html,Ransomware
313,402,103,71,14,0,Ransomware,UpdateRecords.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateRecords.html,Ransomware
196,270,86,54,4,0,Ransomware,UpdateRecords.html,Ransomware
313,413,103,71,9,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
196,284,86,54,4,0,Ransomware,Attachment.html,Ransomware
316,405,104,71,14,0,Ransomware,Update-Form588.html,Ransomware
13,10,4,5,3,0,Ransomware,Update-Form588.html,Ransomware
201,275,88,53,4,0,Ransomware,Update-Form588.html,Ransomware
313,407,103,71,9,0,Ransomware,Form963.html,Ransomware
13,10,4,5,3,0,Ransomware,Form963.html,Ransomware
196,276,86,54,4,0,Ransomware,Form963.html,Ransomware
313,393,103,71,14,0,Ransomware,UpdateForm173.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm173.html,Ransomware
196,283,86,54,4,0,Ransomware,UpdateForm173.html,Ransomware
313,402,103,71,9,0,Ransomware,FormAttachment.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttachment.html,Ransomware
199,270,87,53,4,0,Ransomware,FormAttachment.html,Ransomware
313,409,103,71,14,0,Ransomware,UpdateRecords.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateRecords.html,Ransomware
196,278,86,54,4,0,Ransomware,UpdateRecords.html,Ransomware
313,409,103,71,9,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
199,280,87,53,4,0,Ransomware,Attachment.html,Ransomware
316,417,104,71,14,0,Ransomware,FormAttached.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttached.html,Ransomware
201,284,88,53,4,0,Ransomware,FormAttached.html,Ransomware
313,416,103,71,9,0,Ransomware,UpdateRecords.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateRecords.html,Ransomware
196,284,86,54,4,0,Ransomware,UpdateRecords.html,Ransomware
313,401,103,71,14,0,Ransomware,UpdateNow.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateNow.html,Ransomware
196,282,86,54,4,0,Ransomware,UpdateNow.html,Ransomware
313,394,103,71,9,0,Ransomware,Attachment.html,Ransomware
13,10,4,5,3,0,Ransomware,Attachment.html,Ransomware
196,276,86,54,4,0,Ransomware,Attachment.html,Ransomware
313,411,103,71,14,0,Ransomware,UpdateForm.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm.html,Ransomware
199,277,87,53,4,0,Ransomware,UpdateForm.html,Ransomware
313,399,103,71,9,0,Ransomware,FormAttached.html,Ransomware
13,10,4,5,3,0,Ransomware,FormAttached.html,Ransomware
196,277,86,54,4,0,Ransomware,FormAttached.html,Ransomware
313,412,103,71,14,0,Ransomware,AttachedForm143.html,Ransomware
13,10,4,5,3,0,Ransomware,AttachedForm143.html,Ransomware
199,277,87,53,4,0,Ransomware,AttachedForm143.html,Ransomware
313,401,103,71,9,0,Ransomware,AttachedForm916.html,Ransomware
13,10,4,5,3,0,Ransomware,AttachedForm916.html,Ransomware
199,279,87,53,4,0,Ransomware,AttachedForm916.html,Ransomware
313,421,103,70,14,0,Ransomware,UpdateInformation.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateInformation.html,Ransomware
196,278,86,54,4,0,Ransomware,UpdateInformation.html,Ransomware
313,402,103,71,9,0,Ransomware,FormUpdate.html,Ransomware
13,10,4,5,3,0,Ransomware,FormUpdate.html,Ransomware
196,285,86,54,4,0,Ransomware,FormUpdate.html,Ransomware
316,404,104,71,14,0,Ransomware,UpdateInformation.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateInformation.html,Ransomware
201,270,88,53,4,0,Ransomware,UpdateInformation.html,Ransomware
313,404,103,71,9,0,Ransomware,UpdateForm958.html,Ransomware
13,10,4,5,3,0,Ransomware,UpdateForm958.html,Ransomware
196,269,86,54,4,0,Ransomware,UpdateForm958.html,Ransomware
313,387,103,71,14,0,Ransomware,AttachedForm896.html,Ransomware
13,10,4,5,3,0,Ransomware,AttachedForm896.html,Ransomware
196,280,86,54,4,0,Ransomware,AttachedForm896.html,Ransomware
313,393,103,71,9,0,Ransomware,UpdateInformation.html,Ransomware
