protocol,flag,family,address,usd,seed_address,btc,netflow_bytes,ip_address,clusters,threats,port,time,prediction
ICMP,APRSF,JigSaw,18e372GN,595,1GZkujBR,19,378,A,2,Port Scanning,5066,1,Benign
ICMP,R,Flyper,1SYSTEMQ,18312,1NKi9AK5,22,3976,C,1,Blacklist,5062,8,Ransomware
UDP,AP,Locky,1SYSTEMQ,18454,1DA11mPS,19,2781,C,1,Scan,5062,34,Benign
TCP,ARF,JigSaw,1SYSTEMQ,18454,1NKi9AK5,13,316,A,1,SSH,5061,9,Benign
UDP,AF,APT,1DiCeTjB,4321,17dcMo4V,30,1640,A,3,Scan,5066,1,Benign
TCP,AF,SamSam,1BonuSr7,21345,1DA11mPS,30,242,C,1,Scan,5061,58,Benign
ICMP,AP,Cryptohitman,1SYSTEMQ,876,1AEoiHYZ,534,2031,A,3,Scan,5061,33,Benign
ICMP,AF,Locky,18e372GN,1284,1GZkujBR,30,3440,C,1,UDP Scan,5066,6,Benign
TCP,APSF,Razy,1BonuSr7,1158,1DA11mPS,12,500,B,1,Botnet,5068,10,Ransomware
UDP,AF,TowerWeb,1DiCeTjB,126343,17dcMo4V,30,243,D,3,UDP Scan,5068,11,Benign
ICMP,APS,Locky,1DiCeTjB,973,17dcMo4V,19,630,C,2,Scan,5062,50,Benign
UDP,ARF,SamSam,1SYSTEMQ,18454,1NKi9AK5,11,1606,A,1,Botnet,5062,11,Ransomware
TCP,APSF,SamSam,1DiCeTjB,1362,1DA11mPS,2,1130,C,1,DoS,5066,49,Ransomware
TCP,APS,WannaCry,1DiCeTjB,1,1DA11mPS,2,1095,C,1,SSH,5062,37,Benign
TCP,APS,Flyper,1DiCeTjB,1,1DA11mPS,2,1326,C,1,Spam,5062,30,Ransomware
UDP,ARF,WannaCry,1SYSTEMQ,15596,1DA11mPS,11,1621,A,1,Botnet,5062,45,Ransomware
TCP,APS,Razy,1CLag5cd,9092,1DA11mPS,2,570,C,1,Botnet,5062,4,Ransomware
TCP,APSF,SamSam,1DiCeTjB,1254,1DA11mPS,3,797,A,1,SSH,5068,4,Benign
TCP,APS,Globe,1DiCeTjB,1,1GZkujBR,6,4436,A,9,Port Scanning,5066,2,Benign
ICMP,AF,TowerWeb,1DiCeTjB,490,17dcMo4V,30,2543,C,1,NerisBotnet,5066,4,Ransomware
UDP,AF,SamSam,1DiCeTjB,5856,17dcMo4V,20,378,C,11,Scan,5062,17,Benign
TCP,AF,SamSam,1SYSTEMQ,1,1DA11mPS,9,6356,A,1,Blacklist,5061,55,Ransomware
TCP,AF,APT,1SYSTEMQ,17889,1NKi9AK5,9,6091,B,1,Blacklist,5066,13,Ransomware
TCP,AF,Cryptohitman,1SYSTEMQ,1,1NKi9AK5,9,6336,A,1,Blacklist,5061,54,Ransomware
ICMP,APRSF,Globe,18e372GN,523,1GZkujBR,19,3400,A,2,Scan,5066,26,Benign
TCP,AF,SamSam,1SYSTEMQ,50991,1DA11mPS,15,104,A,1,Port Scanning,5066,1,Benign
ICMP,AF,Cryptohitman,1DiCeTjB,211,17dcMo4V,30,1627,C,1,NerisBotnet,5068,44,Ransomware
TCP,APS,Locky,1BonuSr7,1,1DA11mPS,7,3951,C,1,SSH,5066,14,Benign
UDP,ASF,APT,1DiCeTjB,93,17dcMo4V,3,8628,C,1,DoS,5061,10,Ransomware
TCP,APSF,Razy,1BonuSr7,1040,1DA11mPS,8,11,B,2,SSH,5068,1,Benign
TCP,APS,SamSam,1DiCeTjB,1,17dcMo4V,9,4616,A,9,Port Scanning,5066,16,Benign
UDP,AF,SamSam,1DiCeTjB,126151,17dcMo4V,30,387,C,3,Spam,5068,25,Ransomware
ICMP,R,APT,1SYSTEMQ,18198,1NKi9AK5,22,4546,C,1,Blacklist,5066,28,Ransomware
ICMP,R,WannaCry,1SYSTEMQ,21824,1DA11mPS,22,4216,C,1,Spam,5062,24,Ransomware
TCP,APS,Flyper,1DiCeTjB,1,17dcMo4V,9,4632,A,9,Port Scanning,5066,4,Benign
UDP,AP,SamSam,1SYSTEMQ,18454,1NKi9AK5,11,2031,C,1,Botnet,5062,13,Ransomware
UDP,AF,SamSam,18e372GN,5912,1GZkujBR,20,2492,C,11,Spam,5062,22,Ransomware
ICMP,R,TowerWeb,1SYSTEMQ,18240,1DA11mPS,22,4336,C,1,Blacklist,5062,33,Ransomware
TCP,APS,Globe,18e372GN,1237,1GZkujBR,4,3876,D,2,Scan,5062,10,Benign
TCP,APSF,Locky,1BonuSr7,1060,1DA11mPS,12,101,B,2,DoS,5068,52,Ransomware
UDP,AF,WannaCry,18e372GN,5688,1GZkujBR,20,231,C,11,Scan,5062,1,Benign
TCP,APSF,WannaCry,1BonuSr7,8564,1DA11mPS,2,1736,B,1,Botnet,5066,58,Ransomware
ICMP,AF,Locky,1DiCeTjB,21345,17dcMo4V,30,6816,C,1,SSH,5068,7,Benign
TCP,APS,APT,18e372GN,1,1GZkujBR,6,488,A,9,Spam,5066,54,Ransomware
UDP,ASF,SamSam,1DiCeTjB,675,17dcMo4V,3,1207,A,1,SSH,5062,54,Benign
UDP,AF,SamSam,18e372GN,5864,17dcMo4V,20,385,C,11,Port Scanning,5062,16,Benign
ICMP,AP,CryptXXX,1SYSTEMQ,18454,1NKi9AK5,19,2921,C,1,Blacklist,5062,53,Ransomware
TCP,APSF,CryptXXX,1BonuSr7,8288,1DA11mPS,2,1811,B,1,Botnet,5066,12,Ransomware
ICMP,R,SamSam,1SYSTEMQ,18253,1NKi9AK5,22,4271,C,1,Port Scanning,5062,14,Benign
TCP,R,TowerWeb,1SYSTEMQ,17926,1DA11mPS,9,5906,B,1,Blacklist,5066,35,Ransomware
ICMP,R,SamSam,1Lc7xTpP,646,1DA11mPS,312,447,A,10,NerisBotnet,5068,54,Ransomware
TCP,APSF,CryptXXX,1DiCeTjB,950,17dcMo4V,8,122,A,2,SSH,5062,10,Benign
UDP,ARF,WannaCry,1SYSTEMQ,18454,1DA11mPS,13,511,A,1,SSH,5061,1,Benign
ICMP,AP,WannaCry,1SYSTEMQ,18454,1DA11mPS,19,3186,C,1,Blacklist,5062,13,Ransomware
UDP,APS,WannaCry,1DiCeTjB,202,17dcMo4V,107,303,A,2,SSH,5061,20,Benign
ICMP,AF,WannaCry,18e372GN,21345,1GZkujBR,30,185,C,1,SSH,5061,41,Benign
TCP,R,Locky,1SYSTEMQ,17999,1DA11mPS,9,5541,C,1,Scan,5066,10,Benign
UDP,ARF,TowerWeb,18e372GN,18454,1DA11mPS,11,1276,A,1,Blacklist,5061,7,Ransomware
ICMP,AF,APT,1DiCeTjB,189,17dcMo4V,30,1517,C,1,UDP Scan,5068,24,Benign
TCP,APS,SamSam,1DiCeTjB,1,17dcMo4V,7,1118,A,9,SSH,5062,48,Benign
UDP,APS,JigSaw,1DiCeTjB,47,17dcMo4V,51,39,B,2,UDP Scan,5061,20,Benign
TCP,AF,SamSam,1DiCeTjB,21345,1DA11mPS,30,209,C,1,Scan,5061,9,Benign
TCP,APS,APT,18e372GN,456,1DA11mPS,29,166,A,11,UDP Scan,5068,24,Benign
TCP,APS,Locky,1DiCeTjB,1411,17dcMo4V,4,922,D,2,Scan,5062,28,Benign
TCP,APSF,Razy,1DiCeTjB,1354,1DA11mPS,2,1097,C,1,SSH,5066,27,Benign
TCP,AF,WannaCry,1CLag5cd,50991,1DA11mPS,15,110,A,1,Port Scanning,5066,11,Benign
TCP,APSF,WannaCry,1BonuSr7,1452,1DA11mPS,2,1127,B,1,SSH,5066,3,Benign
UDP,AP,JigSaw,1SYSTEMQ,16364,1NKi9AK5,11,1941,C,1,Botnet,5062,16,Ransomware
UDP,AP,Flyper,1SYSTEMQ,18454,1NKi9AK5,19,2541,C,1,Blacklist,5062,10,Ransomware
ICMP,AF,SamSam,1DiCeTjB,2838,17dcMo4V,2,2980,A,2,UDP Scan,5068,11,Benign
UDP,AF,APT,18e372GN,5904,1GZkujBR,20,420,C,11,Port Scanning,5062,23,Benign
ICMP,R,EDA2,1SYSTEMQ,18304,1NKi9AK5,22,4016,C,1,Scan,5062,12,Benign
TCP,APSF,JigSaw,1CLag5cd,8144,1DA11mPS,2,1847,B,1,Botnet,5066,31,Ransomware
ICMP,AF,TowerWeb,1DiCeTjB,21345,17dcMo4V,30,20,C,1,NerisBotnet,5068,13,Ransomware
TCP,APS,Locky,18e372GN,446,1DA11mPS,112,147,A,11,Botnet,5068,42,Ransomware
TCP,APSF,Razy,1DiCeTjB,1316,1DA11mPS,3,983,C,1,SSH,5068,9,Benign
TCP,APS,JigSaw,1BonuSr7,1,1DA11mPS,2,1578,C,1,Botnet,5068,6,Ransomware
TCP,APSF,Globe,1DiCeTjB,1192,1DA11mPS,12,620,B,1,DoS,5068,48,Ransomware
TCP,APS,CryptXXX,18e372GN,1,1GZkujBR,7,1046,A,9,SSH,5062,36,Benign
UDP,APS,WannaCry,1DiCeTjB,43,17dcMo4V,47,33,B,2,UDP Scan,5061,20,Benign
UDP,AF,Locky,18e372GN,1,1GZkujBR,20,402,A,1,Spam,5061,55,Ransomware
UDP,AF,Flyper,1DiCeTjB,126127,17dcMo4V,30,2,C,3,Port Scanning,5068,13,Benign
TCP,AF,Locky,1DiCeTjB,21345,1DA11mPS,11,7316,C,1,Botnet,5061,3,Ransomware
ICMP,R,Cryptohitman,1Lc7xTpP,596,1DA11mPS,262,372,B,10,NerisBotnet,5068,29,Ransomware
TCP,R,NoobCrypt,1SYSTEMQ,18128,1NKi9AK5,22,4896,C,1,Blacklist,5066,53,Ransomware
ICMP,APRSF,Locky,18e372GN,565,1GZkujBR,19,358,A,2,Scan,5066,34,Benign
TCP,APSF,CryptXXX,1CLag5cd,5252,1DA11mPS,3,1594,A,1,DoS,5068,46,Ransomware
UDP,AP,Flyper,1SYSTEMQ,18454,1NKi9AK5,19,2796,C,1,Blacklist,5062,3,Ransomware
UDP,AF,JigSaw,18e372GN,5648,1GZkujBR,20,196,C,11,Port Scanning,5062,1,Benign
ICMP,APRSF,APT,18e372GN,420,1GZkujBR,143,730,A,2,DoS,5061,31,Ransomware
UDP,ASF,JigSaw,1DiCeTjB,42,17dcMo4V,3,910,C,1,SSH,5068,29,Benign
ICMP,AF,CryptXXX,1DiCeTjB,547,17dcMo4V,30,2796,C,1,SSH,5066,19,Benign
TCP,AP,Locky,1DiCeTjB,1,17dcMo4V,7,1250,C,9,UDP Scan,5062,8,Benign
UDP,AF,WannaCry,1DiCeTjB,5732,1GZkujBR,20,2400,C,1,Spam,5062,38,Ransomware
ICMP,APS,Locky,1DiCeTjB,105,17dcMo4V,44,126,B,2,SSH,5061,20,Benign
ICMP,APS,Locky,1DiCeTjB,227,17dcMo4V,166,309,B,2,Spam,5061,20,Ransomware
TCP,APS,DMALocker,18e372GN,1,1GZkujBR,6,4380,A,9,Botnet,5066,14,Ransomware
UDP,ARF,JigSaw,1CLag5cd,12812,1NKi9AK5,13,461,A,1,Botnet,5061,56,Ransomware
TCP,APS,SamSam,1DiCeTjB,1,17dcMo4V,7,1070,A,9,SSH,5062,31,Benign
TCP,R,Flyper,1SYSTEMQ,18097,1NKi9AK5,22,5051,C,1,Blacklist,5066,27,Ransomware
TCP,AF,JigSaw,1DiCeTjB,21345,1DA11mPS,11,566,C,1,SSH,5062,9,Benign
ICMP,AF,DMALocker,1DiCeTjB,496,17dcMo4V,30,2565,C,1,UDP Scan,5066,12,Benign
TCP,R,SamSam,1SYSTEMQ,25556,1DA11mPS,9,5771,B,1,Spam,5066,1,Ransomware
TCP,APS,Razy,1DiCeTjB,1261,17dcMo4V,4,822,D,2,Scan,5062,45,Benign
TCP,APSF,Flyper,1BonuSr7,1432,1DA11mPS,2,1187,B,1,SSH,5066,1,Benign
ICMP,AF,TowerWeb,1DiCeTjB,21345,17dcMo4V,30,9496,C,1,Blacklist,5068,3,Ransomware
UDP,AP,Locky,1SYSTEMQ,18454,1DA11mPS,19,2526,C,1,Scan,5062,4,Benign
TCP,AF,SamSam,1SYSTEMQ,17868,1DA11mPS,9,6196,A,1,Blacklist,5066,24,Ransomware
UDP,APS,SamSam,1DiCeTjB,33,17dcMo4V,20,18,B,2,SSH,5061,20,Benign
TCP,R,TowerWeb,1SYSTEMQ,18027,1DA11mPS,9,5401,C,1,Blacklist,5066,19,Ransomware
UDP,AF,Locky,18e372GN,5736,1GZkujBR,20,273,C,11,Scan,5062,2,Benign
TCP,APSF,WannaCry,1DiCeTjB,1522,1DA11mPS,2,902,B,1,SSH,5066,34,Benign
TCP,APSF,JigSaw,18e372GN,1520,1DA11mPS,2,941,B,1,Port Scanning,5066,17,Benign
UDP,ARF,CryptXXX,1SYSTEMQ,15056,1NKi9AK5,11,1396,A,1,Botnet,5061,2,Ransomware
ICMP,AP,WannaCry,1SYSTEMQ,19280,1DA11mPS,19,3156,C,1,Spam,5062,24,Ransomware
TCP,AP,Locky,18e372GN,1,1GZkujBR,7,4976,C,9,Spam,5062,25,Ransomware
TCP,APSF,Cryptohitman,1CLag5cd,2948,1DA11mPS,12,826,B,1,DoS,5068,26,Ransomware
TCP,AF,APT,1DiCeTjB,21345,1DA11mPS,11,582,C,1,UDP Scan,5062,9,Benign
TCP,AF,SamSam,1DiCeTjB,21345,1DA11mPS,30,266,C,1,Scan,5061,13,Benign
ICMP,AF,SamSam,18e372GN,1263,1GZkujBR,30,3363,C,1,DoS,5066,17,Ransomware
ICMP,R,Locky,1SYSTEMQ,21068,1NKi9AK5,22,3901,C,1,Spam,5062,17,Ransomware
TCP,APSF,DMALocker,1BonuSr7,3416,1DA11mPS,12,982,B,1,DoS,5068,10,Ransomware
TCP,AF,SamSam,1DiCeTjB,21345,1DA11mPS,11,456,C,1,UDP Scan,5061,2,Benign
ICMP,R,JigSaw,1SYSTEMQ,18399,1DA11mPS,22,3541,C,1,Blacklist,5062,8,Ransomware
TCP,R,SamSam,1SYSTEMQ,18043,1DA11mPS,9,5321,C,1,Port Scanning,5066,3,Benign
TCP,APS,WannaCry,1BonuSr7,10784,1DA11mPS,7,3531,C,1,Botnet,5066,48,Ransomware
UDP,ARF,Locky,1SYSTEMQ,15788,1DA11mPS,11,1701,C,1,Botnet,5062,28,Ransomware
ICMP,R,Cryptohitman,18e372GN,504,1DA11mPS,53,273,B,11,NerisBotnet,5068,6,Ransomware
TCP,AF,Cryptohitman,1SYSTEMQ,50991,1DA11mPS,15,108,A,1,UDP Scan,5066,6,Benign
ICMP,APRSF,CryptXXX,18e372GN,733,17dcMo4V,19,470,A,2,Port Scanning,5062,6,Benign
TCP,APS,JigSaw,1DiCeTjB,1,1GZkujBR,7,1172,A,9,Port Scanning,5062,57,Benign
UDP,R,Cryptohitman,1Lc7xTpP,690,17dcMo4V,266,513,B,10,NerisBotnet,5068,53,Ransomware
TCP,R,CryptXXX,1SYSTEMQ,24044,1DA11mPS,9,5141,C,1,Spam,5066,50,Ransomware
TCP,AF,WannaCry,1SYSTEMQ,26324,1DA11mPS,9,6091,B,1,Spam,5066,13,Ransomware
TCP,AF,Locky,1CLag5cd,28952,1AEoiHYZ,13,220,A,1,Spam,5066,16,Ransomware
UDP,AF,Flyper,1DiCeTjB,4321,17dcMo4V,30,978,A,3,Port Scanning,5066,8,Benign
TCP,AF,SamSam,1SYSTEMQ,50991,1DA11mPS,9,86,A,1,Port Scanning,5066,1,Benign
UDP,AF,Flyper,1DiCeTjB,126111,17dcMo4V,30,1172,C,3,NerisBotnet,5068,5,Ransomware
ICMP,APRSF,EDA2,18e372GN,895,1GZkujBR,19,578,C,2,SSH,5062,49,Benign
ICMP,APRSF,DMALocker,1DiCeTjB,829,1GZkujBR,19,3604,C,2,Spam,5062,16,Ransomware
TCP,APSF,WannaCry,1DiCeTjB,970,17dcMo4V,8,134,A,2,SSH,5062,20,Benign
TCP,AF,SamSam,1SYSTEMQ,17913,1NKi9AK5,9,5971,B,1,Port Scanning,5066,41,Benign
UDP,APS,SamSam,1DiCeTjB,140,17dcMo4V,45,210,B,2,SSH,5061,20,Benign
TCP,APS,SamSam,1DiCeTjB,360,17dcMo4V,26,18,A,2,UDP Scan,5068,43,Benign
ICMP,APRSF,WannaCry,1DiCeTjB,889,1GZkujBR,19,574,C,2,Scan,5062,46,Benign
ICMP,R,WannaCry,1SYSTEMQ,18247,1DA11mPS,22,4301,C,1,Scan,5062,5,Benign
TCP,R,TowerWeb,1SYSTEMQ,17923,1DA11mPS,9,5921,B,1,Blacklist,5066,34,Ransomware
TCP,APSF,Globe,1DiCeTjB,1186,1DA11mPS,12,593,B,1,DoS,5068,30,Ransomware
UDP,AF,APT,1DiCeTjB,126303,17dcMo4V,30,1364,C,3,UDP Scan,5068,18,Benign
UDP,AF,DMALocker,18e372GN,1,1GZkujBR,20,668,A,1,Port Scanning,5061,19,Benign
TCP,AF,EDA2,1BonuSr7,21345,1DA11mPS,30,9744,C,1,Scan,5061,50,Benign
TCP,APS,JigSaw,18e372GN,1,1DA11mPS,2,633,C,1,Port Scanning,5062,16,Benign
TCP,APS,Flyper,18e372GN,1,1GZkujBR,7,4840,A,9,Spam,5062,25,Ransomware
TCP,APSF,SamSam,1CLag5cd,7364,1DA11mPS,2,2036,B,1,Botnet,5066,52,Ransomware
TCP,R,Flyper,1SYSTEMQ,18111,1NKi9AK5,22,4981,C,1,Port Scanning,5066,6,Benign
TCP,APSF,Locky,1CLag5cd,6428,1DA11mPS,3,1910,C,1,Botnet,5066,19,Ransomware
ICMP,AF,JigSaw,1DiCeTjB,1473,1GZkujBR,30,4133,C,1,SSH,5066,13,Benign
TCP,AF,Flyper,1SYSTEMQ,17907,1NKi9AK5,9,6001,B,1,Port Scanning,5066,49,Benign
ICMP,AP,EDA2,1SYSTEMQ,18454,1DA11mPS,19,2881,C,1,DoS,5062,37,Ransomware
UDP,ARF,Globe,1SYSTEMQ,18454,1DA11mPS,13,446,A,1,Blacklist,5061,31,Ransomware
TCP,APS,CryptXXX,18e372GN,1,17dcMo4V,9,908,A,9,UDP Scan,5066,4,Benign
UDP,AF,WannaCry,1DiCeTjB,126087,17dcMo4V,30,32,C,3,Spam,5068,52,Ransomware
UDP,ASF,CryptXXX,18e372GN,717,17dcMo4V,3,1361,A,1,UDP Scan,5062,6,Benign
ICMP,AF,DMALocker,1DiCeTjB,193,17dcMo4V,30,1561,C,1,UDP Scan,5068,32,Benign
UDP,APS,Globe,1DiCeTjB,146,17dcMo4V,51,219,B,2,SSH,5061,20,Benign
UDP,ARF,JigSaw,1SYSTEMQ,18454,1NKi9AK5,13,421,A,1,SSH,5061,44,Benign
ICMP,APRSF,Globe,18e372GN,913,1GZkujBR,19,3660,C,2,UDP Scan,5062,30,Benign
TCP,AF,DMALocker,1DiCeTjB,125615,17dcMo4V,13,83,B,3,Port Scanning,5062,34,Benign
TCP,AF,JigSaw,1DiCeTjB,125895,17dcMo4V,30,176,C,3,Spam,5062,16,Ransomware
ICMP,APRSF,WannaCry,1DiCeTjB,739,1GZkujBR,19,474,A,2,Scan,5062,31,Benign
TCP,AF,EDA2,1DiCeTjB,21345,1DA11mPS,11,10224,C,1,Spam,5062,12,Ransomware
TCP,AF,JigSaw,1BonuSr7,21345,1DA11mPS,11,557,C,1,UDP Scan,5061,34,Benign
ICMP,R,SamSam,18e372GN,520,1DA11mPS,186,258,A,11,NerisBotnet,5068,5,Ransomware
ICMP,APRSF,Locky,18e372GN,133,1GZkujBR,2,70,B,2,Port Scanning,5061,7,Benign
UDP,APS,Cryptohitman,1DiCeTjB,49,17dcMo4V,53,42,B,2,SSH,5061,20,Benign
TCP,APSF,Flyper,1BonuSr7,1410,1DA11mPS,2,1253,B,1,DoS,5066,9,Ransomware
TCP,R,APT,1SYSTEMQ,18062,1NKi9AK5,9,5226,C,1,Blacklist,5066,11,Ransomware
TCP,AF,Razy,1SYSTEMQ,27884,1DA11mPS,9,42,A,1,Spam,5066,33,Ransomware
TCP,AF,Flyper,1DiCeTjB,304,17dcMo4V,15,462,C,2,UDP Scan,5066,20,Benign
TCP,AF,EDA2,1DiCeTjB,21345,1DA11mPS,11,441,C,1,UDP Scan,5061,11,Benign
ICMP,R,EDA2,1SYSTEMQ,18421,1DA11mPS,22,3431,C,1,DoS,5062,3,Ransomware
TCP,R,WannaCry,1SYSTEMQ,23624,1NKi9AK5,22,4966,C,1,Spam,5066,10,Ransomware
TCP,AF,DMALocker,1BonuSr7,21345,1DA11mPS,11,494,C,1,UDP Scan,5061,4,Benign
ICMP,AF,TowerWeb,1DiCeTjB,21345,17dcMo4V,30,9516,C,1,Blacklist,5068,2,Ransomware
TCP,APS,WannaCry,18e372GN,1,1GZkujBR,16,368,B,9,Scan,5066,10,Benign
UDP,AF,WannaCry,1DiCeTjB,5507,1GZkujBR,20,1590,B,1,Spam,5061,27,Ransomware
TCP,APS,Flyper,1BonuSr7,1,1DA11mPS,2,1158,C,1,SSH,5062,43,Benign
TCP,APS,Flyper,18e372GN,1,1GZkujBR,9,908,A,9,SSH,5066,4,Benign
ICMP,APRSF,DMALocker,1DiCeTjB,877,1GZkujBR,19,566,C,2,Scan,5062,40,Benign
UDP,AF,TowerWeb,1DiCeTjB,4321,17dcMo4V,30,258,A,3,UDP Scan,5066,16,Benign
ICMP,APS,Razy,1DiCeTjB,305,17dcMo4V,244,8288,B,2,Botnet,5061,20,Ransomware
ICMP,R,Flyper,1SYSTEMQ,18259,1NKi9AK5,22,4241,C,1,Blacklist,5062,2,Ransomware
TCP,APS,Cryptohitman,18e372GN,442,1DA11mPS,108,141,A,11,Botnet,5068,44,Ransomware
ICMP,AF,JigSaw,18e372GN,1233,1GZkujBR,30,3253,C,1,UDP Scan,5066,13,Benign
TCP,APS,Globe,1DiCeTjB,1,1GZkujBR,6,4464,A,9,Port Scanning,5066,1,Benign
TCP,APSF,Razy,1CLag5cd,4568,1DA11mPS,12,1366,B,1,DoS,5068,38,Ransomware
TCP,A,JigSaw,18e372GN,528,1GZkujBR,1,19,A,1,Botnet,5061,18,Ransomware
ICMP,AF,WannaCry,1DiCeTjB,21345,1GZkujBR,30,71,C,1,SSH,5068,1,Benign
TCP,R,JigSaw,1SYSTEMQ,17924,1DA11mPS,9,5916,B,1,Blacklist,5066,38,Ransomware
TCP,R,EDA2,1SYSTEMQ,17986,1DA11mPS,9,5606,C,1,DoS,5066,15,Ransomware
TCP,APSF,SamSam,1CLag5cd,2204,17dcMo4V,8,578,B,1,DoS,5068,0,Ransomware
TCP,APSF,WannaCry,1CLag5cd,5588,1DA11mPS,3,1700,C,1,Botnet,5068,50,Ransomware
ICMP,AF,SamSam,1BonuSr7,21345,1DA11mPS,30,113,C,1,Scan,5061,19,Benign
UDP,AF,Locky,1DiCeTjB,4321,17dcMo4V,30,1480,A,3,Scan,5061,6,Benign
UDP,ARF,Locky,1SYSTEMQ,18454,1DA11mPS,11,1566,A,1,Spam,5061,12,Ransomware
TCP,AF,APT,1BonuSr7,300,17dcMo4V,200,700,B,1,Spam,5062,45,Ransomware
TCP,APSF,APT,1BonuSr7,2168,1DA11mPS,8,566,B,1,DoS,5068,1,Ransomware
TCP,APSF,Globe,1BonuSr7,1272,1DA11mPS,3,851,C,1,DoS,5068,40,Ransomware
ICMP,AF,DMALocker,1DiCeTjB,21345,17dcMo4V,30,176,C,1,UDP Scan,5061,40,Benign
UDP,ARF,JigSaw,1SYSTEMQ,18454,1DA11mPS,13,376,A,1,Port Scanning,5061,10,Benign
TCP,APSF,SamSam,1CLag5cd,8432,1DA11mPS,2,1775,B,1,Botnet,5066,36,Ransomware
TCP,AF,Cryptohitman,1SYSTEMQ,1,1NKi9AK5,9,6451,A,1,Blacklist,5061,2,Ransomware
UDP,AF,Locky,1DiCeTjB,21345,1DA11mPS,11,7684,A,1,SSH,5062,6,Benign
TCP,APS,Locky,18e372GN,1,1GZkujBR,16,4168,B,9,Spam,5066,1,Ransomware
UDP,APS,SamSam,1DiCeTjB,156,17dcMo4V,69,178,B,2,UDP Scan,5061,20,Benign
UDP,ARF,JigSaw,1SYSTEMQ,18454,1NKi9AK5,13,551,A,1,SSH,5061,13,Benign
ICMP,AF,APT,1DiCeTjB,2957,17dcMo4V,2,137,A,2,Spam,5068,31,Ransomware
TCP,APSF,Cryptohitman,1CLag5cd,7508,1DA11mPS,2,2000,B,1,Botnet,5066,52,Ransomware
ICMP,AF,APT,18e372GN,1476,1GZkujBR,30,4144,C,1,UDP Scan,5066,55,Benign
ICMP,R,DMALocker,1SYSTEMQ,20612,1DA11mPS,22,3711,C,1,Spam,5062,5,Ransomware
TCP,APSF,Globe,1DiCeTjB,1080,17dcMo4V,12,176,B,2,DoS,5068,6,Ransomware
UDP,AP,SamSam,1SYSTEMQ,18454,1DA11mPS,19,2381,C,1,Blacklist,5062,21,Ransomware
ICMP,AF,JigSaw,18e372GN,1137,1GZkujBR,30,2901,C,1,UDP Scan,5068,9,Benign
UDP,AF,TowerWeb,18e372GN,1,1GZkujBR,20,3,A,1,Spam,5066,13,Ransomware
UDP,ARF,WannaCry,1SYSTEMQ,14096,1NKi9AK5,11,996,A,1,Botnet,5061,10,Ransomware
UDP,ASF,Flyper,1DiCeTjB,78,17dcMo4V,3,1042,C,1,SSH,5068,53,Benign
UDP,AF,Flyper,1DiCeTjB,4321,17dcMo4V,30,960,A,3,Port Scanning,5066,1,Benign
ICMP,R,SamSam,18e372GN,536,1DA11mPS,202,282,A,11,NerisBotnet,5068,3,Ransomware
TCP,APS,Globe,18e372GN,1,1GZkujBR,7,4740,A,9,Port Scanning,5062,31,Benign
TCP,R,APT,1SYSTEMQ,18154,1NKi9AK5,22,4766,C,1,Blacklist,5066,25,Ransomware
TCP,APSF,Razy,1CLag5cd,4760,1DA11mPS,12,1430,B,1,DoS,5068,19,Ransomware
TCP,ARF,Locky,1SYSTEMQ,18454,1NKi9AK5,13,101,A,1,SSH,5066,10,Benign
TCP,APS,Globe,18e372GN,1,1GZkujBR,7,4752,A,9,Port Scanning,5062,34,Benign
UDP,ASF,Locky,18e372GN,816,1GZkujBR,3,1724,A,1,SSH,5062,1,Benign
TCP,R,DMALocker,1CLag5cd,790,17dcMo4V,66,663,B,2,NerisBotnet,5061,3,Ransomware
UDP,AF,SamSam,18e372GN,2355,1GZkujBR,2,51,A,2,Scan,5068,25,Benign
ICMP,AF,EDA2,1DiCeTjB,21345,17dcMo4V,30,92,C,2,NerisBotnet,5061,14,Ransomware
ICMP,AP,WannaCry,1SYSTEMQ,18752,1DA11mPS,19,2936,C,1,Spam,5062,59,Ransomware
UDP,AF,Razy,1DiCeTjB,415,17dcMo4V,93,8508,C,11,Botnet,5066,17,Ransomware
TCP,APS,Globe,18e372GN,1,1GZkujBR,9,4664,A,9,UDP Scan,5062,7,Benign
TCP,APS,JigSaw,1DiCeTjB,1,1GZkujBR,16,152,B,9,Scan,5066,0,Benign
TCP,AF,DMALocker,1Lc7xTpP,23221,1KZKcvx4,13,233,C,11,Spam,5068,34,Ransomware
TCP,AF,DMALocker,1DiCeTjB,125531,17dcMo4V,13,7,B,3,Spam,5062,50,Ransomware
UDP,AP,DMALocker,1SYSTEMQ,16664,1DA11mPS,11,2066,C,1,Botnet,5062,25,Ransomware
TCP,A,WannaCry,18e372GN,644,1GZkujBR,18,41,A,1,Botnet,5066,62,Ransomware
UDP,AP,CryptXXX,1SYSTEMQ,18454,1NKi9AK5,19,2321,C,1,Blacklist,5062,23,Ransomware
ICMP,R,DMALocker,1SYSTEMQ,22640,1DA11mPS,22,4556,C,1,Spam,5066,18,Ransomware
TCP,APSF,Razy,1DiCeTjB,84436,1DA11mPS,12,413,B,1,SSH,5068,15,Benign
TCP,R,WannaCry,18e372GN,492,1DA11mPS,158,11612,A,11,NerisBotnet,5068,19,Ransomware
TCP,AF,SamSam,1DiCeTjB,21345,1DA11mPS,11,548,C,1,SSH,5061,13,Benign
